customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
17106.0,1,2010-11-15 14:11:00,481.580,38,4,1,3,07-Promising
17107.0,4,2010-11-07 13:50:00,5255.240,46,3,4,5,02-Loyal Customers
17108.0,1,2010-02-14 12:22:00,174.950,312,1,1,1,10-Hibernating
17109.0,2,2010-10-29 15:56:00,410.420,55,3,2,2,09-About to Sleep
17110.0,2,2010-07-07 12:21:00,336.600,169,1,2,2,10-Hibernating
17111.0,1,2010-10-10 15:21:00,227.970,74,3,1,1,09-About to Sleep
17112.0,1,2010-07-25 11:14:00,197.570,151,2,1,1,10-Hibernating
17113.0,6,2010-05-14 13:59:00,2305.590,223,1,4,5,08-At Risk
17115.0,3,2010-06-09 11:10:00,1489.840,197,1,3,4,08-At Risk
17116.0,1,2010-03-01 16:29:00,389.780,296,1,1,2,10-Hibernating
17121.0,1,2010-11-02 11:47:00,314.740,51,3,1,2,09-About to Sleep
17122.0,3,2010-11-16 14:38:00,432.180,37,4,3,2,03-Potential Loyalists
17123.0,2,2010-09-26 12:06:00,621.370,88,2,2,3,10-Hibernating
17126.0,5,2010-12-12 11:26:00,1221.430,11,5,4,4,01-Champion
17127.0,4,2010-10-07 09:54:00,1017.080,77,3,4,4,02-Loyal Customers
17129.0,1,2010-07-07 13:46:00,31.850,169,1,1,1,10-Hibernating
17132.0,2,2010-09-13 16:31:00,1220.910,100,2,2,4,10-Hibernating
17133.0,5,2010-08-22 13:58:00,2287.690,123,2,4,5,08-At Risk
17134.0,1,2010-09-23 18:32:00,212.100,90,2,1,1,10-Hibernating
17135.0,4,2010-12-03 09:31:00,792.230,20,5,4,3,01-Champion
17136.0,1,2010-02-15 13:13:00,231.680,311,1,1,1,10-Hibernating
17137.0,6,2010-10-19 14:51:00,1099.810,65,3,4,4,02-Loyal Customers
17138.0,6,2010-11-15 13:15:00,4036.770,38,4,4,5,02-Loyal Customers
17139.0,13,2010-11-15 12:19:00,8915.990,38,4,5,5,02-Loyal Customers
17141.0,4,2010-10-17 14:54:00,727.580,67,3,4,3,02-Loyal Customers
17142.0,3,2010-10-31 14:52:00,696.250,53,3,3,3,05-Need Attention
17143.0,2,2010-10-18 15:27:00,880.970,66,3,2,3,09-About to Sleep
17145.0,4,2010-07-15 09:02:00,2999.950,161,2,4,5,08-At Risk
17146.0,11,2010-12-16 12:20:00,5401.110,7,5,5,5,01-Champion
17147.0,5,2010-09-13 10:30:00,1485.360,101,2,4,4,08-At Risk
17149.0,1,2010-09-14 14:56:00,143.100,100,2,1,1,10-Hibernating
17150.0,4,2010-11-28 11:27:00,1042.300,25,4,4,4,02-Loyal Customers
17152.0,1,2010-10-10 12:40:00,327.000,74,3,1,2,09-About to Sleep
17155.0,3,2010-06-30 09:24:00,368.400,176,1,3,2,08-At Risk
17156.0,1,2010-08-05 11:30:00,591.870,140,2,1,3,10-Hibernating
17157.0,12,2010-08-16 13:22:00,3171.860,129,2,5,5,04-Can't Lose Them
17158.0,3,2010-12-14 13:03:00,1126.820,9,5,3,4,03-Potential Loyalists
17159.0,2,2010-08-19 11:48:00,560.710,126,2,2,3,10-Hibernating
17160.0,10,2010-11-30 17:43:00,5865.190,22,5,5,5,01-Champion
17161.0,1,2010-09-21 16:44:00,856.010,92,2,1,3,10-Hibernating
17163.0,2,2010-09-20 10:08:00,406.680,94,2,2,2,10-Hibernating
17165.0,4,2010-11-23 13:35:00,1259.980,30,4,4,4,02-Loyal Customers
17167.0,3,2010-11-25 10:05:00,867.110,28,4,3,3,03-Potential Loyalists
17168.0,1,2010-07-29 12:33:00,400.200,147,2,1,2,10-Hibernating
17169.0,1,2010-05-10 13:00:00,320.950,227,1,1,2,10-Hibernating
17170.0,2,2010-11-30 15:55:00,178.680,23,4,2,1,03-Potential Loyalists
17171.0,1,2010-02-16 12:02:00,159.680,310,1,1,1,10-Hibernating
17172.0,1,2010-10-05 12:02:00,301.990,79,2,1,2,10-Hibernating
17176.0,2,2010-07-01 12:11:00,596.190,175,1,2,3,10-Hibernating
17177.0,1,2010-07-22 14:53:00,119.500,154,2,1,1,10-Hibernating
17179.0,4,2010-12-13 14:24:00,1038.470,10,5,4,4,01-Champion
17180.0,7,2010-10-13 16:58:00,1452.800,70,3,5,4,02-Loyal Customers
17181.0,2,2010-12-01 12:38:00,225.450,22,5,2,1,03-Potential Loyalists
17182.0,1,2010-10-13 10:09:00,142.800,71,3,1,1,09-About to Sleep
17184.0,1,2010-05-19 14:24:00,147.860,218,1,1,1,10-Hibernating
17185.0,3,2010-04-27 12:15:00,229.460,240,1,3,1,08-At Risk
17187.0,1,2010-07-01 14:38:00,263.760,175,1,1,2,10-Hibernating
17188.0,6,2010-12-12 12:56:00,2304.320,11,5,4,5,01-Champion
17189.0,2,2010-12-15 17:28:00,353.880,7,5,2,2,03-Potential Loyalists
17190.0,5,2010-11-01 14:22:00,915.460,52,3,4,4,02-Loyal Customers
17191.0,10,2010-12-06 14:46:00,2465.030,17,5,5,5,01-Champion
17192.0,1,2010-06-21 16:07:00,75.280,184,1,1,1,10-Hibernating
17193.0,1,2010-11-18 16:57:00,565.740,34,4,1,3,07-Promising
17194.0,2,2010-12-14 12:06:00,776.660,9,5,2,3,03-Potential Loyalists
17195.0,1,2010-02-22 13:05:00,562.980,304,1,1,3,10-Hibernating
17196.0,1,2010-10-08 11:31:00,327.750,76,3,1,2,09-About to Sleep
17198.0,2,2010-12-09 13:34:00,521.660,14,5,2,3,03-Potential Loyalists
17199.0,1,2010-05-06 13:53:00,135.040,231,1,1,1,10-Hibernating
17200.0,3,2010-11-17 13:04:00,176.710,36,4,3,1,03-Potential Loyalists
17201.0,3,2010-07-04 11:40:00,842.820,172,1,3,3,08-At Risk
17202.0,1,2010-10-15 11:25:00,160.650,69,3,1,1,09-About to Sleep
17203.0,4,2010-11-16 13:07:00,2004.010,37,4,4,5,02-Loyal Customers
17204.0,5,2010-11-30 17:58:00,3606.530,22,5,4,5,01-Champion
17205.0,2,2010-10-19 16:11:00,615.270,64,3,2,3,09-About to Sleep
17207.0,1,2010-02-25 19:08:00,291.770,300,1,1,2,10-Hibernating
17208.0,1,2010-11-09 12:50:00,111.150,44,3,1,1,09-About to Sleep
17209.0,1,2010-02-28 16:01:00,222.500,298,1,1,1,10-Hibernating
17210.0,1,2010-11-12 12:15:00,251.720,41,4,1,2,07-Promising
17211.0,6,2010-12-21 13:58:00,1506.290,2,5,4,4,01-Champion
17212.0,2,2010-09-07 15:46:00,567.560,107,2,2,3,10-Hibernating
17213.0,6,2010-12-21 09:34:00,2093.370,2,5,4,5,01-Champion
17214.0,1,2010-12-15 15:14:00,171.050,8,5,1,1,06-New Customers
17215.0,1,2010-09-01 13:39:00,186.150,113,2,1,1,10-Hibernating
17216.0,1,2010-06-03 13:03:00,63.600,203,1,1,1,10-Hibernating
17217.0,1,2010-03-30 13:35:00,96.600,268,1,1,1,10-Hibernating
17218.0,11,2010-12-19 15:31:00,2538.700,4,5,5,5,01-Champion
17219.0,1,2010-10-19 11:29:00,144.900,65,3,1,1,09-About to Sleep
17220.0,8,2010-12-10 14:54:00,1581.360,13,5,5,4,01-Champion
17221.0,3,2010-04-27 10:27:00,642.140,240,1,3,3,08-At Risk
17222.0,5,2010-08-19 13:48:00,1234.960,126,2,4,4,08-At Risk
17223.0,2,2010-12-06 14:08:00,398.990,17,5,2,2,03-Potential Loyalists
17224.0,1,2010-07-26 13:30:00,100.860,150,2,1,1,10-Hibernating
17225.0,1,2010-05-07 11:38:00,131.150,230,1,1,1,10-Hibernating
17226.0,2,2010-09-21 10:10:00,501.980,93,2,2,3,10-Hibernating
17227.0,7,2010-12-06 11:16:00,1081.860,17,5,5,4,01-Champion
17228.0,7,2010-12-07 10:06:00,1269.890,16,5,5,4,01-Champion
17230.0,12,2010-12-20 16:04:00,5179.200,3,5,5,5,01-Champion
17231.0,14,2010-12-13 14:16:00,3636.400,10,5,5,5,01-Champion
17233.0,1,2010-09-17 13:20:00,190.620,97,2,1,1,10-Hibernating
17235.0,7,2010-12-02 13:38:00,1354.820,21,5,5,4,01-Champion
17236.0,7,2010-12-12 11:49:00,1139.410,11,5,5,4,01-Champion
17237.0,2,2010-11-29 11:51:00,679.440,24,4,2,3,03-Potential Loyalists
17238.0,14,2010-12-03 15:10:00,3422.260,20,5,5,5,01-Champion
17239.0,3,2010-11-17 15:28:00,806.950,36,4,3,3,03-Potential Loyalists
17240.0,1,2010-04-22 15:44:00,130.600,245,1,1,1,10-Hibernating
17241.0,12,2010-11-19 13:01:00,2736.640,34,4,5,5,02-Loyal Customers
17242.0,3,2010-09-09 10:44:00,1754.240,105,2,3,4,08-At Risk
17243.0,37,2010-12-19 10:21:00,8361.440,4,5,5,5,01-Champion
17244.0,3,2010-11-21 13:53:00,610.490,32,4,3,3,03-Potential Loyalists
17245.0,1,2010-01-19 15:39:00,200.180,338,1,1,1,10-Hibernating
17246.0,1,2010-06-11 12:36:00,15.440,195,1,1,1,10-Hibernating
17248.0,1,2010-08-15 11:55:00,181.890,130,2,1,1,10-Hibernating
17249.0,1,2010-10-07 11:33:00,68.030,77,3,1,1,09-About to Sleep
17251.0,2,2010-12-12 11:06:00,492.580,11,5,2,3,03-Potential Loyalists
17254.0,1,2010-11-03 14:00:00,198.290,50,3,1,1,09-About to Sleep
17255.0,2,2010-11-14 14:56:00,490.220,39,4,2,3,03-Potential Loyalists
17256.0,3,2010-08-15 13:19:00,258.930,130,2,3,2,08-At Risk
17257.0,2,2010-09-29 12:51:00,189.780,85,2,2,1,10-Hibernating
17258.0,2,2010-11-08 12:37:00,417.300,45,3,2,2,09-About to Sleep
17259.0,5,2010-12-06 12:55:00,1239.110,17,5,4,4,01-Champion
17260.0,1,2010-10-24 13:21:00,120.950,60,3,1,1,09-About to Sleep
17261.0,1,2010-07-18 11:49:00,221.590,158,2,1,1,10-Hibernating
17262.0,6,2010-12-08 13:30:00,824.760,15,5,4,3,01-Champion
17264.0,1,2010-10-11 12:52:00,268.280,73,3,1,2,09-About to Sleep
17266.0,2,2010-07-28 16:39:00,205.140,147,2,2,1,10-Hibernating
17268.0,6,2010-09-20 12:34:00,814.550,94,2,4,3,08-At Risk
17269.0,1,2010-11-19 11:12:00,491.810,34,4,1,3,07-Promising
17270.0,1,2010-08-27 14:09:00,211.830,118,2,1,1,10-Hibernating
17273.0,1,2010-10-11 15:57:00,141.120,73,3,1,1,09-About to Sleep
17274.0,1,2010-11-09 12:06:00,465.400,44,3,1,3,09-About to Sleep
17275.0,1,2010-11-21 13:26:00,114.100,32,4,1,1,07-Promising
17276.0,1,2010-11-02 16:20:00,501.240,50,3,1,3,09-About to Sleep
17278.0,1,2010-05-23 13:49:00,25.200,214,1,1,1,10-Hibernating
17280.0,1,2010-09-27 16:46:00,118.860,86,2,1,1,10-Hibernating
17281.0,6,2010-11-30 18:05:00,797.850,22,5,4,3,01-Champion
17282.0,2,2010-09-09 19:23:00,623.080,104,2,2,3,10-Hibernating
17283.0,1,2010-11-26 11:53:00,188.460,27,4,1,1,07-Promising
17284.0,1,2010-11-15 17:14:00,911.120,37,4,1,4,07-Promising
17285.0,2,2010-03-21 13:38:00,400.440,277,1,2,2,10-Hibernating
17286.0,2,2010-11-04 13:52:00,237.810,49,3,2,2,09-About to Sleep
17287.0,12,2010-12-07 12:43:00,2535.290,16,5,5,5,01-Champion
17288.0,5,2010-12-16 13:33:00,1184.360,7,5,4,4,01-Champion
17289.0,6,2010-11-28 13:40:00,1110.780,25,4,4,4,02-Loyal Customers
17290.0,5,2010-11-23 11:13:00,858.020,30,4,4,3,02-Loyal Customers
17292.0,2,2010-08-24 17:14:00,271.750,120,2,2,2,10-Hibernating
17293.0,7,2010-12-13 14:55:00,1837.670,10,5,5,4,01-Champion
17294.0,2,2010-02-08 16:12:00,467.790,317,1,2,3,10-Hibernating
17298.0,3,2010-11-30 17:55:00,439.940,22,5,3,2,03-Potential Loyalists
17299.0,2,2010-09-26 13:40:00,336.620,88,2,2,2,10-Hibernating
17300.0,2,2010-11-14 10:56:00,393.640,39,4,2,2,03-Potential Loyalists
17301.0,1,2010-03-25 13:16:00,131.150,273,1,1,1,10-Hibernating
17303.0,1,2010-12-13 13:32:00,250.040,10,5,1,2,06-New Customers
17304.0,1,2010-06-23 16:23:00,111.500,182,1,1,1,10-Hibernating
17305.0,1,2010-03-01 12:47:00,932.780,297,1,1,4,10-Hibernating
17306.0,1,2010-11-01 11:38:00,485.760,52,3,1,3,09-About to Sleep
17307.0,10,2010-11-09 13:40:00,3662.930,44,3,5,5,02-Loyal Customers
17308.0,1,2010-11-11 13:19:00,40.320,42,4,1,1,07-Promising
17309.0,2,2010-11-23 13:47:00,237.640,30,4,2,2,03-Potential Loyalists
17311.0,4,2010-11-12 12:38:00,2181.710,41,4,4,5,02-Loyal Customers
17314.0,8,2010-11-11 13:52:00,2222.310,42,4,5,5,02-Loyal Customers
17315.0,6,2010-12-17 12:24:00,3427.270,6,5,4,5,01-Champion
17316.0,1,2010-10-15 14:35:00,124.450,69,3,1,1,09-About to Sleep
17319.0,1,2010-02-08 15:47:00,29.100,318,1,1,1,10-Hibernating
17320.0,4,2010-12-06 15:38:00,1695.150,17,5,4,4,01-Champion
17321.0,4,2010-11-10 12:56:00,1008.050,43,3,4,4,02-Loyal Customers
17322.0,4,2010-11-28 14:41:00,808.040,25,4,4,3,02-Loyal Customers
17323.0,5,2010-10-28 19:59:00,644.520,55,3,4,3,02-Loyal Customers
17324.0,7,2010-12-08 12:45:00,904.600,15,5,5,4,01-Champion
17325.0,2,2010-10-25 09:20:00,512.770,59,3,2,3,09-About to Sleep
17326.0,2,2010-10-27 15:38:00,312.350,57,3,2,2,09-About to Sleep
17327.0,2,2010-10-26 09:54:00,152.350,58,3,2,1,09-About to Sleep
17328.0,1,2010-02-04 17:11:00,104.700,321,1,1,1,10-Hibernating
17330.0,2,2010-06-13 12:34:00,59.900,193,1,2,1,10-Hibernating
17332.0,5,2010-06-29 16:10:00,827.770,176,1,4,3,08-At Risk
17334.0,1,2010-10-29 12:16:00,328.130,55,3,1,2,09-About to Sleep
17335.0,2,2010-11-21 10:17:00,497.040,32,4,2,3,03-Potential Loyalists
17336.0,1,2010-08-24 15:37:00,81.120,121,2,1,1,10-Hibernating
17338.0,10,2010-12-13 12:57:00,6163.390,10,5,5,5,01-Champion
17339.0,2,2010-12-09 14:44:00,119.000,14,5,2,1,03-Potential Loyalists
17340.0,9,2010-12-20 17:05:00,11349.050,2,5,5,5,01-Champion
17341.0,3,2010-12-08 12:46:00,1006.530,15,5,3,4,03-Potential Loyalists
17342.0,4,2010-11-25 11:07:00,1227.540,28,4,4,4,02-Loyal Customers
17343.0,5,2010-12-19 15:07:00,1062.640,4,5,4,4,01-Champion
17345.0,5,2010-11-29 11:54:00,737.030,24,4,4,3,02-Loyal Customers
17346.0,13,2010-12-15 11:14:00,2603.870,8,5,5,5,01-Champion
17348.0,4,2010-09-28 10:49:00,1274.390,86,2,4,4,08-At Risk
17349.0,4,2010-11-24 15:09:00,674.160,29,4,4,3,02-Loyal Customers
17350.0,3,2010-11-10 16:15:00,612.380,42,4,3,3,03-Potential Loyalists
17351.0,8,2010-10-08 15:40:00,1243.480,76,3,5,4,02-Loyal Customers
17352.0,1,2010-01-12 16:13:00,36.250,344,1,1,1,10-Hibernating
17353.0,1,2010-03-25 12:52:00,342.000,273,1,1,2,10-Hibernating
17354.0,3,2010-10-07 13:42:00,1470.900,77,3,3,4,05-Need Attention
17355.0,1,2010-11-18 13:18:00,273.310,35,4,1,2,07-Promising
17356.0,4,2010-06-03 10:25:00,768.250,203,1,4,3,08-At Risk
17358.0,4,2010-12-19 14:16:00,741.860,4,5,4,3,01-Champion
17359.0,1,2010-03-01 14:48:00,156.600,297,1,1,1,10-Hibernating
17360.0,3,2010-11-19 12:00:00,632.270,34,4,3,3,03-Potential Loyalists
17361.0,2,2010-02-01 14:33:00,383.590,325,1,2,2,10-Hibernating
17362.0,5,2010-11-04 12:39:00,711.810,49,3,4,3,02-Loyal Customers
17363.0,3,2010-11-09 17:11:00,920.460,43,3,3,4,05-Need Attention
17364.0,14,2010-11-28 15:47:00,6015.690,25,4,5,5,02-Loyal Customers
17365.0,7,2010-11-18 10:19:00,3417.130,35,4,5,5,02-Loyal Customers
17366.0,2,2010-10-03 16:04:00,1077.240,81,2,2,4,10-Hibernating
17368.0,5,2010-11-29 15:48:00,687.700,24,4,4,3,02-Loyal Customers
17371.0,2,2010-12-13 15:20:00,170.820,10,5,2,1,03-Potential Loyalists
17372.0,18,2010-12-14 13:33:00,2853.410,9,5,5,5,01-Champion
17373.0,3,2010-10-17 13:35:00,520.580,67,3,3,3,05-Need Attention
17374.0,1,2010-11-09 17:14:00,231.340,43,3,1,1,09-About to Sleep
17375.0,2,2010-12-13 15:16:00,370.160,10,5,2,2,03-Potential Loyalists
17376.0,2,2010-10-31 10:42:00,250.440,53,3,2,2,09-About to Sleep
17377.0,55,2010-12-17 17:12:00,12260.320,5,5,5,5,01-Champion
17378.0,1,2010-11-30 18:46:00,10.950,22,5,1,1,06-New Customers
17380.0,3,2010-10-01 16:42:00,645.000,82,2,3,3,08-At Risk
17381.0,9,2010-12-02 12:59:00,3153.960,21,5,5,5,01-Champion
17382.0,7,2010-09-30 10:53:00,836.880,84,2,5,3,04-Can't Lose Them
17383.0,1,2010-09-12 14:54:00,110.700,102,2,1,1,10-Hibernating
17384.0,1,2010-08-29 16:01:00,171.150,116,2,1,1,10-Hibernating
17386.0,1,2010-11-19 13:40:00,126.350,34,4,1,1,07-Promising
17388.0,5,2010-10-15 10:39:00,756.290,69,3,4,3,02-Loyal Customers
17389.0,24,2010-11-30 12:21:00,11688.510,23,4,5,5,02-Loyal Customers
17390.0,1,2010-10-15 11:29:00,149.300,69,3,1,1,09-About to Sleep
17392.0,2,2010-12-16 19:04:00,434.420,6,5,2,2,03-Potential Loyalists
17393.0,2,2010-10-25 11:10:00,381.150,59,3,2,2,09-About to Sleep
17395.0,1,2010-07-19 15:34:00,97.500,157,2,1,1,10-Hibernating
17396.0,7,2010-12-03 09:45:00,1476.300,20,5,5,4,01-Champion
17397.0,1,2010-10-19 13:20:00,516.870,65,3,1,3,09-About to Sleep
17400.0,3,2010-12-21 17:16:00,2150.310,1,5,3,5,03-Potential Loyalists
17401.0,1,2010-06-16 16:54:00,114.850,189,1,1,1,10-Hibernating
17402.0,8,2010-12-05 15:06:00,1247.180,18,5,5,4,01-Champion
17403.0,1,2010-09-15 12:29:00,118.950,99,2,1,1,10-Hibernating
17406.0,10,2010-12-08 10:35:00,2297.930,15,5,5,5,01-Champion
17407.0,1,2010-10-24 11:57:00,552.900,60,3,1,3,09-About to Sleep
17408.0,2,2010-07-27 13:17:00,283.440,149,2,2,2,10-Hibernating
17409.0,7,2010-10-14 10:10:00,5356.420,70,3,5,5,02-Loyal Customers
17411.0,1,2010-11-18 11:55:00,302.040,35,4,1,2,07-Promising
17412.0,8,2010-12-16 17:48:00,1693.650,6,5,5,4,01-Champion
17413.0,2,2010-10-31 12:33:00,560.140,53,3,2,3,09-About to Sleep
17414.0,3,2010-10-12 16:53:00,362.080,71,3,3,2,05-Need Attention
17416.0,14,2010-11-11 12:47:00,9465.830,42,4,5,5,02-Loyal Customers
17417.0,1,2010-06-09 10:00:00,164.180,197,1,1,1,10-Hibernating
17418.0,1,2010-11-17 13:42:00,206.600,36,4,1,1,07-Promising
17419.0,8,2010-12-07 15:04:00,2273.950,16,5,5,5,01-Champion
17420.0,4,2010-12-01 09:56:00,485.600,22,5,4,3,01-Champion
17421.0,2,2010-11-18 16:57:00,928.610,34,4,2,4,03-Potential Loyalists
17422.0,5,2010-11-23 10:24:00,1615.390,30,4,4,4,02-Loyal Customers
17423.0,1,2010-11-11 12:26:00,420.540,42,4,1,2,07-Promising
17426.0,7,2010-09-13 12:35:00,3040.510,101,2,5,5,04-Can't Lose Them
17428.0,15,2010-12-13 10:46:00,11349.220,10,5,5,5,01-Champion
17429.0,2,2010-11-08 13:28:00,832.540,45,3,2,3,09-About to Sleep
17430.0,3,2010-12-09 13:05:00,469.410,14,5,3,3,03-Potential Loyalists
17432.0,6,2010-11-19 17:01:00,1203.280,33,4,4,4,02-Loyal Customers
17433.0,1,2010-11-19 13:37:00,266.800,34,4,1,2,07-Promising
17435.0,1,2010-10-24 13:55:00,331.350,60,3,1,2,09-About to Sleep
17436.0,2,2010-10-27 13:43:00,241.260,57,3,2,2,09-About to Sleep
17437.0,1,2010-06-28 11:11:00,369.680,178,1,1,2,10-Hibernating
17438.0,4,2010-09-21 14:12:00,1034.320,93,2,4,4,08-At Risk
17439.0,1,2010-02-22 12:48:00,325.740,304,1,1,2,10-Hibernating
17440.0,1,2010-06-08 14:40:00,137.160,198,1,1,1,10-Hibernating
17442.0,9,2010-11-23 14:46:00,2371.740,30,4,5,5,02-Loyal Customers
17448.0,41,2010-06-28 13:58:00,14448.670,178,1,5,5,04-Can't Lose Them
17449.0,6,2010-12-15 10:57:00,2749.320,8,5,4,5,01-Champion
17450.0,4,2010-12-07 09:23:00,1696.520,16,5,4,4,01-Champion
17454.0,7,2010-12-15 10:54:00,1196.260,8,5,5,4,01-Champion
17456.0,2,2010-12-09 15:23:00,975.560,14,5,2,4,03-Potential Loyalists
17457.0,8,2010-11-25 13:05:00,3241.330,28,4,5,5,02-Loyal Customers
17458.0,1,2010-11-23 11:43:00,213.080,30,4,1,1,07-Promising
17460.0,12,2010-12-02 15:14:00,1605.840,21,5,5,4,01-Champion
17463.0,2,2010-05-28 10:04:00,659.400,209,1,2,3,10-Hibernating
17464.0,2,2010-07-05 13:24:00,617.180,171,1,2,3,10-Hibernating
17465.0,5,2010-10-10 11:56:00,2134.420,74,3,4,5,02-Loyal Customers
17467.0,1,2010-11-09 12:58:00,102.600,44,3,1,1,09-About to Sleep
17468.0,1,2010-11-29 17:25:00,57.800,23,4,1,1,07-Promising
17469.0,11,2010-11-04 17:38:00,2841.970,48,3,5,5,02-Loyal Customers
17470.0,7,2010-12-07 09:57:00,1679.800,16,5,5,4,01-Champion
17471.0,1,2010-08-22 11:53:00,321.650,123,2,1,2,10-Hibernating
17472.0,1,2010-03-21 13:27:00,224.810,277,1,1,1,10-Hibernating
17473.0,2,2010-10-27 11:45:00,607.000,57,3,2,3,09-About to Sleep
17474.0,1,2010-04-19 10:43:00,471.000,248,1,1,3,10-Hibernating
17476.0,1,2010-11-09 10:21:00,229.500,44,3,1,1,09-About to Sleep
17477.0,2,2010-04-06 10:06:00,1144.300,261,1,2,4,10-Hibernating
17478.0,2,2010-10-27 15:01:00,1272.800,57,3,2,4,09-About to Sleep
17479.0,1,2010-03-17 09:26:00,389.260,281,1,1,2,10-Hibernating
17480.0,1,2010-09-21 12:31:00,370.410,93,2,1,2,10-Hibernating
17482.0,2,2010-08-09 15:33:00,775.640,136,2,2,3,10-Hibernating
17483.0,1,2010-10-21 12:43:00,177.690,63,3,1,1,09-About to Sleep
17484.0,2,2010-05-12 15:41:00,209.570,225,1,2,1,10-Hibernating
17488.0,1,2010-03-08 14:07:00,336.500,290,1,1,2,10-Hibernating
17490.0,2,2010-11-16 18:47:00,658.180,36,4,2,3,03-Potential Loyalists
17491.0,8,2010-12-07 12:18:00,2422.200,16,5,5,5,01-Champion
17492.0,2,2010-08-18 15:10:00,747.850,127,2,2,3,10-Hibernating
17493.0,1,2010-11-19 16:57:00,100.910,33,4,1,1,07-Promising
17494.0,1,2010-07-26 10:06:00,54.700,150,2,1,1,10-Hibernating
17495.0,1,2010-11-14 11:50:00,309.160,39,4,1,2,07-Promising
17496.0,4,2010-12-16 08:39:00,1412.890,7,5,4,4,01-Champion
17497.0,2,2010-11-14 14:17:00,287.250,39,4,2,2,03-Potential Loyalists
17499.0,1,2010-05-27 09:59:00,718.510,210,1,1,3,10-Hibernating
17504.0,9,2010-11-24 09:49:00,6187.860,29,4,5,5,02-Loyal Customers
17505.0,3,2010-06-07 12:10:00,1289.640,199,1,3,4,08-At Risk
17510.0,1,2010-10-15 10:20:00,206.080,69,3,1,1,09-About to Sleep
17511.0,29,2010-12-15 11:53:00,68627.680,8,5,5,5,01-Champion
17512.0,6,2010-09-13 10:46:00,1361.140,101,2,4,4,08-At Risk
17513.0,2,2010-10-27 11:13:00,645.600,57,3,2,3,09-About to Sleep
17514.0,1,2010-02-08 14:00:00,313.350,318,1,1,2,10-Hibernating
17515.0,5,2010-11-10 13:47:00,963.490,43,3,4,4,02-Loyal Customers
17516.0,1,2010-11-26 12:50:00,182.620,27,4,1,1,07-Promising
17518.0,2,2010-10-10 12:40:00,329.420,74,3,2,2,09-About to Sleep
17519.0,9,2010-12-06 15:18:00,2957.010,17,5,5,5,01-Champion
17521.0,2,2010-11-10 16:25:00,554.850,42,4,2,3,03-Potential Loyalists
17524.0,3,2010-12-13 14:32:00,539.140,10,5,3,3,03-Potential Loyalists
17525.0,3,2010-12-15 12:05:00,1161.900,8,5,3,4,03-Potential Loyalists
17526.0,9,2010-12-14 11:11:00,2252.820,9,5,5,5,01-Champion
17529.0,2,2010-04-08 17:51:00,1240.250,258,1,2,4,10-Hibernating
17530.0,2,2010-12-09 20:01:00,479.580,13,5,2,3,03-Potential Loyalists
17531.0,2,2010-06-30 12:17:00,970.120,176,1,2,4,10-Hibernating
17532.0,1,2010-11-19 08:13:00,65.340,34,4,1,1,07-Promising
17533.0,1,2010-10-01 09:14:00,34.800,83,2,1,1,10-Hibernating
17534.0,4,2010-09-14 13:32:00,1445.470,100,2,4,4,08-At Risk
17536.0,2,2010-10-15 12:09:00,288.330,69,3,2,2,09-About to Sleep
17539.0,2,2010-03-21 15:23:00,802.840,277,1,2,3,10-Hibernating
17540.0,4,2010-11-21 11:37:00,1011.700,32,4,4,4,02-Loyal Customers
17541.0,1,2010-07-18 11:36:00,119.860,158,2,1,1,10-Hibernating
17542.0,2,2010-03-08 12:17:00,170.100,290,1,2,1,10-Hibernating
17543.0,1,2010-06-08 12:41:00,120.050,198,1,1,1,10-Hibernating
17544.0,3,2010-11-14 15:08:00,944.820,39,4,3,4,03-Potential Loyalists
17545.0,3,2010-11-14 15:30:00,767.540,39,4,3,3,03-Potential Loyalists
17547.0,2,2010-11-29 09:41:00,727.850,24,4,2,3,03-Potential Loyalists
17548.0,3,2010-11-26 15:19:00,627.960,27,4,3,3,03-Potential Loyalists
17550.0,6,2010-11-07 14:51:00,2239.480,46,3,4,5,02-Loyal Customers
17551.0,1,2010-12-15 14:12:00,290.340,8,5,1,2,06-New Customers
17552.0,10,2010-12-02 18:46:00,2154.880,20,5,5,5,01-Champion
17553.0,1,2010-08-24 09:49:00,204.000,121,2,1,1,10-Hibernating
17555.0,3,2010-10-10 12:09:00,565.430,74,3,3,3,05-Need Attention
17556.0,1,2010-11-25 17:00:00,142.770,27,4,1,1,07-Promising
17558.0,1,2010-11-11 14:36:00,259.170,42,4,1,2,07-Promising
17559.0,1,2010-07-15 12:02:00,167.620,161,2,1,1,10-Hibernating
17560.0,4,2010-11-09 14:49:00,1040.850,44,3,4,4,02-Loyal Customers
17561.0,2,2010-11-14 12:36:00,348.200,39,4,2,2,03-Potential Loyalists
17563.0,2,2010-05-10 14:54:00,392.380,227,1,2,2,10-Hibernating
17565.0,1,2010-05-02 11:54:00,131.830,235,1,1,1,10-Hibernating
17567.0,2,2010-12-02 15:18:00,1024.550,21,5,2,4,03-Potential Loyalists
17568.0,1,2010-03-16 16:45:00,374.450,281,1,1,2,10-Hibernating
17571.0,1,2010-06-15 12:50:00,205.240,191,1,1,1,10-Hibernating
17572.0,6,2010-12-01 12:51:00,433.950,22,5,4,2,01-Champion
